Nom_dé,Seed,Rank,Résultat,Index
Base_Dice,1711718741490183893,Bronze,5,2
Base_Dice,1711718741490205715,Bronze,4,2
Base_Dice,1711718741490227557,Bronze,3,2
Base_Dice,1711718741490249377,Bronze,4,2
Base_Dice,1711718741490271298,Bronze,3,2
Base_Dice,1711718741490293136,Bronze,2,2
Base_Dice,1711718741490314992,Bronze,3,2
Base_Dice,1711718741490336969,Bronze,1,2
Base_Dice,1711718741490358916,Bronze,1,2
Base_Dice,1711718741490380963,Bronze,3,2
Base_Dice,1711718741490402770,Bronze,4,2
Base_Dice,1711718741490424773,Bronze,1,2
Base_Dice,1711718741490446558,Bronze,5,2
Base_Dice,1711718741490468443,Bronze,5,2
Base_Dice,1711718741490490454,Bronze,3,2
Base_Dice,1711718741490512393,Bronze,4,2
Base_Dice,1711718741490534201,Bronze,4,2
Base_Dice,1711718741490556117,Bronze,2,2
Base_Dice,1711718741490578215,Silver,8,3
Base_Dice,1711718741490600145,Silver,6,3
Base_Dice,1711718741490622021,Silver,3,3
Base_Dice,1711718741490643926,Silver,6,3
Base_Dice,1711718741490665657,Silver,1,3
Base_Dice,1711718741490687697,Silver,4,3
Base_Dice,1711718741490709720,Silver,3,3
Base_Dice,1711718741490731578,Silver,4,3
Base_Dice,1711718741490753314,Silver,7,3
Base_Dice,1711718741490775108,Silver,3,3
Base_Dice,1711718741490797078,Silver,3,3
Base_Dice,1711718741490824762,Silver,8,3
Base_Dice,1711718741490846449,Silver,5,3
Base_Dice,1711718741490868203,Silver,5,3
Base_Dice,1711718741490890090,Silver,1,3
Base_Dice,1711718741490911817,Silver,3,3
Base_Dice,1711718741490933585,Silver,6,3
Base_Dice,1711718741490955426,Silver,4,3
Base_Dice,1711718741490977244,Silver,3,3
Base_Dice,1711718741490999077,Silver,3,3
Base_Dice,1711718741491020977,Silver,1,3
Base_Dice,1711718741491042731,Silver,5,3
Base_Dice,1711718741491064509,Silver,8,3
Base_Dice,1711718741491086285,Silver,3,3
Base_Dice,1711718741491108022,Silver,2,3
Base_Dice,1711718741491129894,Silver,5,3
Base_Dice,1711718741491151904,Silver,3,3
Base_Dice,1711718741491173826,Silver,4,3
Base_Dice,1711718741491195694,Silver,3,3
Base_Dice,1711718741491217524,Silver,5,3
Base_Dice,1711718741491239374,Silver,4,3
Base_Dice,1711718741491261219,Silver,1,3
Base_Dice,1711718741491283019,Silver,3,3
Base_Dice,1711718741491304825,Silver,5,3
Base_Dice,1711718741491326624,Silver,1,3
Base_Dice,1711718741491348400,Silver,1,3
Base_Dice,1711718741491370154,Silver,5,3
Base_Dice,1711718741491391963,Silver,7,3
Base_Dice,1711718741491413785,Silver,7,3
Base_Dice,1711718741491435581,Silver,7,3
Base_Dice,1711718741491457360,Silver,4,3
Base_Dice,1711718741491479230,Silver,1,3
Base_Dice,1711718741491501112,Silver,2,3
Base_Dice,1711718741491522897,Silver,1,3
Base_Dice,1711718741491544729,Silver,3,3
Base_Dice,1711718741491566415,Silver,1,3
Base_Dice,1711718741491588308,Silver,1,3
Base_Dice,1711718741491633646,Silver,4,3
Base_Dice,1711718741491655650,Silver,4,3
Base_Dice,1711718741491677567,Silver,6,3
Base_Dice,1711718741491699368,Silver,8,3
Base_Dice,1711718741491721248,Silver,4,3
Base_Dice,1711718741491743201,Silver,4,3
Base_Dice,1711718741491765097,Silver,3,3
Base_Dice,1711718741491787080,Silver,7,3
Base_Dice,1711718741491808693,Silver,6,3
Base_Dice,1711718741491830253,Silver,6,3
Base_Dice,1711718741491851795,Silver,5,3
Base_Dice,1711718741491873502,Silver,3,3
Base_Dice,1711718741491895181,Silver,6,3
Base_Dice,1711718741491916714,Silver,6,3
Base_Dice,1711718741491938203,Silver,7,3
Base_Dice,1711718741491959876,Silver,6,3
Base_Dice,1711718741491981580,Silver,6,3
Base_Dice,1711718741492003075,Silver,7,3
Base_Dice,1711718741492024652,Silver,7,3
Base_Dice,1711718741492046238,Silver,1,3
Base_Dice,1711718741492068009,Silver,1,3
Base_Dice,1711718741492089653,Silver,5,3
Base_Dice,1711718741492111211,Silver,3,3
Base_Dice,1711718741492132825,Silver,2,3
Base_Dice,1711718741492154371,Silver,6,3
Base_Dice,1711718741492175946,Silver,4,3
Base_Dice,1711718741492197644,Silver,4,3
Base_Dice,1711718741492219280,Silver,5,3
Base_Dice,1711718741492240863,Silver,2,3
Base_Dice,1711718741492262394,Silver,6,3
Base_Dice,1711718741492283982,Silver,2,3
Base_Dice,1711718741492305544,Silver,4,3
Base_Dice,1711718741492327237,Silver,5,3
Base_Dice,1711718741492348774,Silver,2,3
Base_Dice,1711718741492370463,Silver,4,3
Base_Dice,1711718741492392140,Silver,5,3
Base_Dice,1711718741492413742,Silver,2,3
Base_Dice,1711718741492435488,Silver,3,3
Base_Dice,1711718741492457244,Silver,5,3
Base_Dice,1711718741492478934,Silver,3,3
Base_Dice,1711718741492500701,Silver,2,3
Base_Dice,1711718741492522454,Silver,7,3
Base_Dice,1711718741492544215,Silver,4,3
Base_Dice,1711718741492565905,Silver,3,3
Base_Dice,1711718741492587584,Silver,7,3
Base_Dice,1711718741492609376,Silver,7,3
Base_Dice,1711718741492631185,Silver,8,3
Base_Dice,1711718741492652881,Silver,2,3
Base_Dice,1711718741492674549,Silver,3,3
Base_Dice,1711718741492696277,Silver,6,3
Base_Dice,1711718741492717970,Silver,2,3
Base_Dice,1711718741492739720,Silver,5,3
Base_Dice,1711718741492761535,Silver,4,3
Base_Dice,1711718741492783316,Silver,4,3
Base_Dice,1711718741492805159,Silver,8,3
Base_Dice,1711718741492826853,Silver,3,3
Base_Dice,1711718741492848569,Silver,6,3
Base_Dice,1711718741492870206,Silver,4,3
Base_Dice,1711718741492891873,Silver,1,3
Base_Dice,1711718741492913565,Silver,8,3
Base_Dice,1711718741492935244,Silver,5,3
Base_Dice,1711718741492956926,Silver,1,3
Base_Dice,1711718741492978598,Silver,2,3
Base_Dice,1711718741493000388,Silver,3,3
Base_Dice,1711718741493022250,Silver,6,3
Base_Dice,1711718741493043993,Silver,8,3
Base_Dice,1711718741493065749,Silver,5,3
Base_Dice,1711718741493087572,Silver,4,3
Base_Dice,1711718741493109252,Silver,4,3
Base_Dice,1711718741493130958,Silver,4,3
Base_Dice,1711718741493152659,Silver,6,3
Base_Dice,1711718741493174367,Silver,5,3
Base_Dice,1711718741493196097,Silver,8,3
Base_Dice,1711718741493217868,Silver,4,3
Base_Dice,1711718741493239593,Silver,6,3
Base_Dice,1711718741493261301,Silver,7,3
Base_Dice,1711718741493282996,Silver,6,3
Base_Dice,1711718741493304669,Silver,5,3
Base_Dice,1711718741493326431,Silver,5,3
Base_Dice,1711718741493348257,Silver,1,3
Base_Dice,1711718741493369981,Silver,4,3
Base_Dice,1711718741493391766,Silver,1,3
Base_Dice,1711718741493413426,Silver,5,3
Base_Dice,1711718741493435174,Silver,7,3
Base_Dice,1711718741493457045,Silver,4,3
Base_Dice,1711718741493478821,Silver,2,3
Base_Dice,1711718741493500458,Silver,3,3
Base_Dice,1711718741493522268,Silver,6,3
Base_Dice,1711718741493544100,Silver,2,3
Base_Dice,1711718741493565937,Silver,7,3
Base_Dice,1711718741493587753,Silver,2,3
Base_Dice,1711718741493609541,Silver,3,3
Base_Dice,1711718741493631255,Silver,5,3
Base_Dice,1711718741493653116,Silver,4,3
Base_Dice,1711718741493674899,Silver,2,3
Base_Dice,1711718741493696653,Silver,2,3
Base_Dice,1711718741493718401,Silver,7,3
Base_Dice,1711718741493740303,Silver,6,3
Base_Dice,1711718741493762136,Silver,2,3
Base_Dice,1711718741493783841,Silver,5,3
Base_Dice,1711718741493805500,Silver,3,3
Base_Dice,1711718741493827305,Silver,5,3
Base_Dice,1711718741493848994,Silver,2,3
Base_Dice,1711718741493870645,Silver,2,3
Base_Dice,1711718741493892316,Silver,5,3
Base_Dice,1711718741493927372,Silver,1,3
Base_Dice,1711718741493949223,Silver,7,3
Base_Dice,1711718741493970998,Silver,4,3
Base_Dice,1711718741493992744,Silver,3,3
Base_Dice,1711718741494015035,Silver,3,3
Base_Dice,1711718741494037443,Silver,2,3
Base_Dice,1711718741494059310,Silver,4,3
Base_Dice,1711718741494081203,Silver,4,3
Base_Dice,1711718741494102978,Silver,7,3
Base_Dice,1711718741494124712,Silver,4,3
Base_Dice,1711718741494146494,Silver,4,3
Base_Dice,1711718741494168230,Silver,1,3
Base_Dice,1711718741494189892,Silver,5,3
Base_Dice,1711718741494211694,Silver,4,3
Base_Dice,1711718741494233399,Silver,1,3
Base_Dice,1711718741494255208,Silver,5,3
Base_Dice,1711718741494276909,Silver,4,3
Base_Dice,1711718741494298550,Silver,2,3
Base_Dice,1711718741494320253,Silver,6,3
Base_Dice,1711718741494342169,Silver,1,3
Base_Dice,1711718741494364177,Silver,5,3
Base_Dice,1711718741494386062,Silver,2,3
Base_Dice,1711718741494407975,Silver,2,3
Base_Dice,1711718741494429868,Silver,4,3
Base_Dice,1711718741494451666,Silver,2,3
Base_Dice,1711718741494473459,Silver,6,3
Base_Dice,1711718741494495305,Silver,2,3
Base_Dice,1711718741494517093,Silver,6,3
Base_Dice,1711718741494538774,Silver,1,3
Base_Dice,1711718741494560498,Silver,4,3
Base_Dice,1711718741494582317,Silver,2,3
Base_Dice,1711718741494604091,Silver,1,3
Base_Dice,1711718741494625939,Silver,2,3
Base_Dice,1711718741494647845,Silver,3,3
Base_Dice,1711718741494669762,Silver,4,3
Base_Dice,1711718741494691612,Silver,5,3
Base_Dice,1711718741494713523,Silver,3,3
Base_Dice,1711718741494735426,Silver,5,3
Base_Dice,1711718741494757134,Silver,6,3
Base_Dice,1711718741494778868,Silver,4,3
Base_Dice,1711718741494810943,Silver,7,3
Base_Dice,1711718741494832859,Silver,4,3
Base_Dice,1711718741494854790,Silver,1,3
Base_Dice,1711718741494876687,Silver,8,3
Base_Dice,1711718741494898663,Silver,7,3
Base_Dice,1711718741494920490,Silver,5,3
Base_Dice,1711718741494942278,Silver,7,3
Base_Dice,1711718741494964108,Silver,4,3
Base_Dice,1711718741494985967,Silver,2,3
Base_Dice,1711718741495007807,Silver,2,3
Base_Dice,1711718741495029293,Silver,1,3
Base_Dice,1711718741495051060,Silver,5,3
Base_Dice,1711718741495072554,Silver,3,3
Base_Dice,1711718741495094291,Silver,4,3
Base_Dice,1711718741495116369,Silver,6,3
Base_Dice,1711718741495137361,Silver,5,3
Base_Dice,1711718741495158256,Silver,2,3
Base_Dice,1711718741495179179,Silver,8,3
Base_Dice,1711718741495200114,Silver,6,3
Base_Dice,1711718741495221026,Silver,4,3
Base_Dice,1711718741495241909,Silver,3,3
Base_Dice,1711718741495262841,Silver,4,3
Base_Dice,1711718741495283733,Silver,4,3
Base_Dice,1711718741495305761,Silver,2,3
Base_Dice,1711718741495327268,Silver,4,3
Base_Dice,1711718741495361518,Silver,4,3
Base_Dice,1711718741495383274,Silver,7,3
Base_Dice,1711718741495404792,Silver,7,3
Base_Dice,1711718741495426462,Silver,1,3
Base_Dice,1711718741495448372,Silver,3,3
Base_Dice,1711718741495470426,Silver,4,3
Base_Dice,1711718741495492011,Silver,8,3
Base_Dice,1711718741495513644,Silver,5,3
Base_Dice,1711718741495535113,Silver,6,3
Base_Dice,1711718741495556771,Silver,1,3
Base_Dice,1711718741495578506,Silver,4,3
Base_Dice,1711718741495600044,Silver,6,3
Base_Dice,1711718741495621544,Silver,3,3
Base_Dice,1711718741495643138,Silver,1,3
Base_Dice,1711718741495664738,Silver,1,3
Base_Dice,1711718741495686352,Silver,7,3
Base_Dice,1711718741495708025,Silver,6,3
Base_Dice,1711718741495729709,Silver,2,3
Base_Dice,1711718741495751287,Silver,7,3
Base_Dice,1711718741495772891,Silver,2,3
Base_Dice,1711718741495794542,Silver,1,3
Base_Dice,1711718741495816499,Silver,5,3
Base_Dice,1711718741495838236,Silver,5,3
Base_Dice,1711718741495859933,Silver,3,3
Base_Dice,1711718741495881532,Silver,1,3
Base_Dice,1711718741495903114,Silver,8,3
Base_Dice,1711718741495924539,Silver,4,3
Base_Dice,1711718741495946104,Silver,2,3
Base_Dice,1711718741495967762,Silver,6,3
Base_Dice,1711718741495989402,Silver,8,3
Base_Dice,1711718741496010956,Silver,7,3
Base_Dice,1711718741496032477,Silver,7,3
Base_Dice,1711718741496054024,Silver,4,3
Base_Dice,1711718741496075536,Silver,3,3
Base_Dice,1711718741496097038,Silver,5,3
Base_Dice,1711718741496118575,Silver,6,3
Base_Dice,1711718741496139964,Silver,3,3
Base_Dice,1711718741496161502,Silver,4,3
Base_Dice,1711718741496183058,Silver,3,3
Base_Dice,1711718741496204651,Silver,7,3
Base_Dice,1711718741496249691,Silver,6,3
Base_Dice,1711718741496271516,Silver,6,3
Base_Dice,1711718741496293173,Silver,6,3
Base_Dice,1711718741496314788,Silver,5,3
Base_Dice,1711718741496336469,Silver,7,3
Base_Dice,1711718741496358199,Silver,8,3
Base_Dice,1711718741496379673,Silver,1,3
Base_Dice,1711718741496401304,Silver,7,3
Base_Dice,1711718741496423096,Silver,7,3
Base_Dice,1711718741496444869,Silver,6,3
Base_Dice,1711718741496466541,Silver,8,3
Base_Dice,1711718741496488177,Silver,4,3
Base_Dice,1711718741496509899,Silver,1,3
Base_Dice,1711718741496531509,Silver,3,3
Base_Dice,1711718741496553248,Silver,2,3
Base_Dice,1711718741496574828,Silver,7,3
Base_Dice,1711718741496596398,Silver,5,3
Base_Dice,1711718741496617983,Silver,1,3
Base_Dice,1711718741496639495,Silver,7,3
Base_Dice,1711718741496661064,Silver,2,3
Base_Dice,1711718741496682584,Silver,7,3
Base_Dice,1711718741496704138,Silver,1,3
Base_Dice,1711718741496725739,Silver,7,3
Base_Dice,1711718741496747272,Silver,6,3
Base_Dice,1711718741496768852,Silver,3,3
Base_Dice,1711718741496790400,Silver,7,3
Base_Dice,1711718741496811995,Silver,5,3
Base_Dice,1711718741496838560,Silver,2,3
Base_Dice,1711718741496861324,Silver,4,3
Base_Dice,1711718741496883296,Silver,4,3
Base_Dice,1711718741496904745,Silver,4,3
Base_Dice,1711718741496926298,Silver,1,3
Base_Dice,1711718741496947932,Silver,7,3
Base_Dice,1711718741496969296,Silver,2,3
Base_Dice,1711718741496990768,Silver,7,3
Base_Dice,1711718741497012631,Silver,4,3
Base_Dice,1711718741497034113,Silver,8,3
Base_Dice,1711718741497055623,Silver,4,3
Base_Dice,1711718741497077156,Silver,5,3
Base_Dice,1711718741497098650,Silver,5,3
Base_Dice,1711718741497123326,Silver,8,3
Base_Dice,1711718741497144712,Silver,5,3
Base_Dice,1711718741497166181,Silver,1,3
Base_Dice,1711718741497187596,Silver,3,3
Base_Dice,1711718741497209112,Silver,6,3
Base_Dice,1711718741497230714,Silver,1,3
Base_Dice,1711718741497252094,Silver,7,3
Base_Dice,1711718741497273544,Silver,1,3
Base_Dice,1711718741497295008,Silver,3,3
Base_Dice,1711718741497316238,Silver,1,3
Base_Dice,1711718741497337828,Silver,5,3
Base_Dice,1711718741497359428,Silver,3,3
Base_Dice,1711718741497380712,Silver,8,3
Base_Dice,1711718741497402244,Silver,3,3
Base_Dice,1711718741497423766,Silver,8,3
Base_Dice,1711718741497445324,Silver,6,3
Base_Dice,1711718741497466818,Silver,2,3
Base_Dice,1711718741497488337,Silver,5,3
Base_Dice,1711718741497509795,Silver,7,3
Base_Dice,1711718741497531310,Silver,1,3
Base_Dice,1711718741497552890,Silver,2,3
Base_Dice,1711718741497574505,Silver,7,3
Base_Dice,1711718741497595874,Silver,1,3
Base_Dice,1711718741497617280,Silver,8,3
Base_Dice,1711718741497638603,Silver,4,3
Base_Dice,1711718741497659853,Silver,1,3
Base_Dice,1711718741497681186,Silver,2,3
Base_Dice,1711718741497702626,Silver,4,3
Base_Dice,1711718741497724544,Silver,4,3
Base_Dice,1711718741497749303,Silver,5,3
Base_Dice,1711718741497774108,Silver,3,3
Base_Dice,1711718741497799370,Silver,5,3
Base_Dice,1711718741497824735,Silver,7,3
Base_Dice,1711718741497850122,Silver,8,3
Base_Dice,1711718741497875888,Silver,3,3
Base_Dice,1711718741497901733,Silver,4,3
Base_Dice,1711718741497927373,Silver,6,3
Base_Dice,1711718741497952548,Silver,7,3
Base_Dice,1711718741497978047,Silver,5,3
Base_Dice,1711718741498003539,Silver,1,3
Base_Dice,1711718741498029215,Silver,4,3
Base_Dice,1711718741498054842,Silver,3,3
Base_Dice,1711718741498080466,Silver,5,3
Base_Dice,1711718741498105938,Silver,8,3
Base_Dice,1711718741498131610,Silver,4,3
Base_Dice,1711718741498157411,Silver,1,3
Base_Dice,1711718741498183192,Silver,2,3
Base_Dice,1711718741498208948,Silver,4,3
Base_Dice,1711718741498234795,Silver,4,3
Base_Dice,1711718741498260669,Silver,1,3
Base_Dice,1711718741498286432,Silver,3,3
Base_Dice,1711718741498312178,Silver,5,3
Base_Dice,1711718741498337994,Silver,6,3
Base_Dice,1711718741498363786,Silver,6,3
Base_Dice,1711718741498389712,Silver,3,3
Base_Dice,1711718741498415459,Silver,5,3
Base_Dice,1711718741498441278,Silver,4,3
Base_Dice,1711718741498467210,Silver,7,3
Base_Dice,1711718741498493038,Silver,3,3
Base_Dice,1711718741498518783,Silver,1,3
Base_Dice,1711718741498544589,Silver,1,3
Base_Dice,1711718741498570415,Silver,6,3
Base_Dice,1711718741498596019,Silver,3,3
Base_Dice,1711718741498620714,Silver,1,3
Base_Dice,1711718741498645899,Silver,6,3
Base_Dice,1711718741498688442,Silver,5,3
Base_Dice,1711718741498713884,Silver,3,3
Base_Dice,1711718741498739359,Silver,8,3
Base_Dice,1711718741498764679,Silver,4,3
Base_Dice,1711718741498790182,Silver,5,3
Base_Dice,1711718741498827455,Silver,7,3
Base_Dice,1711718741498852871,Silver,3,3
Base_Dice,1711718741498878421,Silver,7,3
Base_Dice,1711718741498903838,Silver,4,3
Base_Dice,1711718741498929358,Silver,1,3
Base_Dice,1711718741498954821,Silver,2,3
Base_Dice,1711718741498980258,Silver,5,3
Base_Dice,1711718741499005646,Silver,6,3
Base_Dice,1711718741499031043,Silver,8,3
Base_Dice,1711718741499056384,Silver,8,3
Base_Dice,1711718741499082009,Silver,3,3
Base_Dice,1711718741499107545,Silver,3,3
Base_Dice,1711718741499133116,Silver,2,3
Base_Dice,1711718741499158745,Silver,8,3
Base_Dice,1711718741499184261,Silver,7,3
Base_Dice,1711718741499209724,Silver,6,3
Base_Dice,1711718741499235062,Silver,1,3
Base_Dice,1711718741499258640,Silver,1,3
Base_Dice,1711718741499280577,Silver,1,3
Base_Dice,1711718741499302239,Silver,8,3
Base_Dice,1711718741499324381,Silver,7,3
Base_Dice,1711718741499354603,Silver,7,3
Base_Dice,1711718741499376227,Silver,5,3
Base_Dice,1711718741499398007,Silver,4,3
Base_Dice,1711718741499420692,Silver,6,3
Base_Dice,1711718741499442271,Silver,1,3
Base_Dice,1711718741499464047,Silver,1,3
Base_Dice,1711718741499485775,Silver,7,3
Base_Dice,1711718741499507430,Silver,8,3
Base_Dice,1711718741499529119,Silver,5,3
Base_Dice,1711718741499550477,Silver,2,3
Base_Dice,1711718741499572142,Silver,2,3
Base_Dice,1711718741499594518,Silver,1,3
Base_Dice,1711718741499616129,Silver,2,3
Base_Dice,1711718741499637660,Silver,2,3
Base_Dice,1711718741499660047,Silver,8,3
Base_Dice,1711718741499681758,Silver,4,3
Base_Dice,1711718741499703511,Silver,8,3
Base_Dice,1711718741499724930,Silver,5,3
Base_Dice,1711718741499746689,Silver,5,3
Base_Dice,1711718741499768822,Silver,5,3
Base_Dice,1711718741499790839,Silver,3,3
Base_Dice,1711718741499812274,Silver,6,3
Base_Dice,1711718741499834301,Silver,7,3
Base_Dice,1711718741499855953,Silver,3,3
Base_Dice,1711718741499877675,Silver,6,3
Base_Dice,1711718741499899288,Silver,2,3
Base_Dice,1711718741499920706,Silver,3,3
Base_Dice,1711718741499942253,Silver,2,3
Base_Dice,1711718741499963830,Silver,5,3
Base_Dice,1711718741499985363,Silver,1,3
Base_Dice,1711718741500007070,Silver,4,3
Base_Dice,1711718741500028815,Silver,3,3
Base_Dice,1711718741500050460,Silver,7,3
Base_Dice,1711718741500074843,Silver,5,3
Base_Dice,1711718741500096982,Silver,7,3
Base_Dice,1711718741500118500,Silver,4,3
Base_Dice,1711718741500141424,Silver,5,3
Base_Dice,1711718741500163262,Silver,7,3
Base_Dice,1711718741500185082,Silver,4,3
Base_Dice,1711718741500208152,Silver,8,3
Base_Dice,1711718741500229311,Silver,2,3
Base_Dice,1711718741500250737,Silver,4,3
Base_Dice,1711718741500272360,Silver,8,3
Base_Dice,1711718741500293674,Silver,7,3
Base_Dice,1711718741500315996,Silver,4,3
Base_Dice,1711718741500337478,Silver,1,3
Base_Dice,1711718741500359238,Silver,4,3
Base_Dice,1711718741500380477,Silver,7,3
Base_Dice,1711718741500416356,Silver,1,3
Base_Dice,1711718741500437387,Silver,7,3
Base_Dice,1711718741500458366,Silver,4,3
Base_Dice,1711718741500479214,Silver,8,3
Base_Dice,1711718741500500002,Silver,3,3
Base_Dice,1711718741500520864,Silver,8,3
Base_Dice,1711718741500541707,Silver,5,3
Base_Dice,1711718741500562503,Silver,6,3
Base_Dice,1711718741500583422,Silver,4,3
Base_Dice,1711718741500604222,Silver,3,3
Base_Dice,1711718741500625054,Silver,5,3
Base_Dice,1711718741500645887,Silver,4,3
Base_Dice,1711718741500666731,Silver,7,3
Base_Dice,1711718741500687553,Silver,6,3
Base_Dice,1711718741500708396,Silver,4,3
Base_Dice,1711718741500729497,Silver,3,3
Base_Dice,1711718741500750399,Silver,5,3
Base_Dice,1711718741500771338,Silver,4,3
Base_Dice,1711718741500792194,Silver,5,3
Base_Dice,1711718741500813113,Silver,5,3
Base_Dice,1711718741500833967,Silver,2,3
Base_Dice,1711718741500854879,Silver,5,3
Base_Dice,1711718741500875725,Silver,3,3
Base_Dice,1711718741500896637,Silver,3,3
Base_Dice,1711718741500917603,Silver,1,3
Base_Dice,1711718741500938519,Silver,8,3
Base_Dice,1711718741500959434,Silver,2,3
Base_Dice,1711718741500980379,Silver,2,3
Base_Dice,1711718741501001261,Silver,4,3
Base_Dice,1711718741501022826,Silver,1,3
Base_Dice,1711718741501043850,Silver,1,3
Base_Dice,1711718741501101143,Silver,2,3
Base_Dice,1711718741501123685,Silver,6,3
Base_Dice,1711718741501145186,Silver,6,3
Base_Dice,1711718741501166700,Silver,2,3
Base_Dice,1711718741501188240,Silver,6,3
Base_Dice,1711718741501209760,Silver,2,3
Base_Dice,1711718741501230757,Silver,1,3
Base_Dice,1711718741501251654,Silver,3,3
Base_Dice,1711718741501272591,Silver,5,3
Base_Dice,1711718741501293443,Silver,2,3
Base_Dice,1711718741501314342,Silver,4,3
Base_Dice,1711718741501335289,Silver,6,3
Base_Dice,1711718741501356193,Silver,5,3
Base_Dice,1711718741501377158,Silver,3,3
Base_Dice,1711718741501398062,Silver,5,3
Base_Dice,1711718741501418991,Silver,4,3
Base_Dice,1711718741501439862,Silver,4,3
Base_Dice,1711718741501460791,Silver,5,3
Base_Dice,1711718741501481616,Silver,3,3
Base_Dice,1711718741501502496,Silver,5,3
Base_Dice,1711718741501523369,Silver,3,3
Base_Dice,1711718741501544261,Silver,3,3
Base_Dice,1711718741501565138,Silver,7,3
Base_Dice,1711718741501586066,Silver,2,3
Base_Dice,1711718741501606957,Silver,3,3
Base_Dice,1711718741501627828,Silver,7,3
Base_Dice,1711718741501649764,Silver,5,3
Base_Dice,1711718741501671131,Silver,3,3
Base_Dice,1711718741501692566,Silver,7,3
Base_Dice,1711718741501714119,Silver,6,3
Base_Dice,1711718741501735988,Silver,2,3
Base_Dice,1711718741501757896,Silver,1,3
Base_Dice,1711718741501779865,Silver,1,3
Base_Dice,1711718741501800935,Silver,2,3
Base_Dice,1711718741501821838,Silver,6,3
Base_Dice,1711718741501842789,Silver,1,3
Base_Dice,1711718741501863653,Silver,6,3
Base_Dice,1711718741501885719,Silver,3,3
Base_Dice,1711718741501907772,Silver,1,3
Base_Dice,1711718741501929754,Silver,3,3
Base_Dice,1711718741501951187,Silver,6,3
Base_Dice,1711718741501972161,Silver,8,3
Base_Dice,1711718741501993084,Silver,7,3
Base_Dice,1711718741502013915,Silver,5,3
Base_Dice,1711718741502034758,Silver,4,3
Base_Dice,1711718741502055696,Silver,7,3
Base_Dice,1711718741502076531,Silver,1,3
Base_Dice,1711718741502097456,Silver,2,3
Base_Dice,1711718741502118704,Silver,8,3
Base_Dice,1711718741502139649,Silver,1,3
Base_Dice,1711718741502160660,Silver,6,3
Base_Dice,1711718741502181544,Silver,1,3
Base_Dice,1711718741502202386,Silver,6,3
Base_Dice,1711718741502223187,Silver,3,3
Base_Dice,1711718741502244113,Silver,4,3
Base_Dice,1711718741502265934,Silver,8,3
Base_Dice,1711718741502287699,Silver,3,3
Base_Dice,1711718741502309450,Silver,3,3
Base_Dice,1711718741502331266,Silver,3,3
Base_Dice,1711718741502352697,Silver,7,3
Base_Dice,1711718741502374252,Silver,2,3
Base_Dice,1711718741502396104,Silver,5,3
Base_Dice,1711718741502417485,Silver,1,3
Base_Dice,1711718741502438455,Silver,1,3
Base_Dice,1711718741502461805,Silver,2,3
Base_Dice,1711718741502485576,Silver,2,3
Base_Dice,1711718741502508003,Silver,5,3
Base_Dice,1711718741502530415,Silver,3,3
Base_Dice,1711718741502554212,Silver,8,3
Base_Dice,1711718741502577190,Silver,6,3
Base_Dice,1711718741502600729,Silver,2,3
Base_Dice,1711718741502623828,Silver,6,3
Base_Dice,1711718741502646315,Silver,3,3
Base_Dice,1711718741502669020,Silver,5,3
Base_Dice,1711718741502691368,Silver,6,3
Base_Dice,1711718741502713699,Silver,5,3
Base_Dice,1711718741502736297,Silver,4,3
Base_Dice,1711718741502758598,Silver,5,3
Base_Dice,1711718741502780914,Silver,1,3
Base_Dice,1711718741502826750,Silver,6,3
Base_Dice,1711718741502849214,Silver,3,3
Base_Dice,1711718741502871666,Silver,5,3
Base_Dice,1711718741502894059,Silver,2,3
Base_Dice,1711718741502916416,Silver,2,3
Base_Dice,1711718741502938746,Silver,8,3
Base_Dice,1711718741502961072,Silver,2,3
Base_Dice,1711718741502983404,Silver,2,3
Base_Dice,1711718741503005812,Silver,7,3
Base_Dice,1711718741503028196,Silver,5,3
Base_Dice,1711718741503050606,Silver,5,3
Base_Dice,1711718741503072936,Silver,6,3
Base_Dice,1711718741503103096,Silver,6,3
Base_Dice,1711718741503125593,Silver,3,3
Base_Dice,1711718741503148027,Silver,7,3
Base_Dice,1711718741503170356,Silver,3,3
Base_Dice,1711718741503192656,Silver,6,3
Base_Dice,1711718741503214995,Silver,2,3
Base_Dice,1711718741503237331,Silver,8,3
Base_Dice,1711718741503259602,Silver,6,3
Base_Dice,1711718741503281917,Silver,5,3
Base_Dice,1711718741503304281,Silver,8,3
Base_Dice,1711718741503326729,Silver,2,3
Base_Dice,1711718741503349058,Silver,4,3
Base_Dice,1711718741503371351,Silver,1,3
Base_Dice,1711718741503393712,Silver,5,3
Base_Dice,1711718741503441414,Silver,4,3
Base_Dice,1711718741503465227,Silver,2,3
Base_Dice,1711718741503488258,Silver,8,3
Base_Dice,1711718741503511067,Silver,2,3
Base_Dice,1711718741503535078,Silver,8,3
Base_Dice,1711718741503558119,Silver,3,3
Base_Dice,1711718741503580472,Silver,1,3
Base_Dice,1711718741503603142,Silver,7,3
Base_Dice,1711718741503625592,Silver,8,3
Base_Dice,1711718741503647927,Silver,4,3
Base_Dice,1711718741503670277,Silver,3,3
Base_Dice,1711718741503692604,Silver,2,3
Base_Dice,1711718741503714904,Silver,2,3
Base_Dice,1711718741503737257,Silver,7,3
Base_Dice,1711718741503759569,Silver,7,3
Base_Dice,1711718741503782629,Silver,8,3
